timestamp,bidPrice,bidSize,askPrice,askSize
1604481271436,381.40000000,67.06017000,381.41000000,5.00000000
1604481272302,381.38000000,36.31074000,381.39000000,23.04778000
1604481273395,381.38000000,36.31074000,381.39000000,28.04778000
1604481274392,381.38000000,31.31074000,381.39000000,28.04778000
1604481275448,381.36000000,34.07290000,381.37000000,32.04340000
1604481276424,381.35000000,1.31082000,381.36000000,61.63535000
1604481277453,381.30000000,3.62219000,381.31000000,61.67601000
1604481278451,381.28000000,85.90068000,381.29000000,29.68649000
1604481279457,381.28000000,48.64298000,381.32000000,0.15421000
1604481280427,381.28000000,1.87115000,381.29000000,48.87573000
1604481281456,381.16000000,30.00000000,381.17000000,27.22642000
1604481282443,381.13000000,35.02624000,381.14000000,15.61704000
1604481283457,381.13000000,35.02624000,381.14000000,15.61704000
1604481284379,381.13000000,35.02624000,381.14000000,15.61704000
1604481285431,381.15000000,5.00000000,381.16000000,11.76859000
1604481286445,381.18000000,70.72000000,381.19000000,0.16456000
1604481287459,381.25000000,10.89783000,381.27000000,10.00000000
1604481288459,381.18000000,1.31132000,381.19000000,29.45904000
1604481289449,381.17000000,8.48695000,381.18000000,1.08192000
1604481290394,381.17000000,5.00000000,381.18000000,19.40904000
1604481291430,381.19000000,26.49748000,381.20000000,0.24128000
1604481292443,381.20000000,0.62019000,381.23000000,5.00000000
1604481293456,381.24000000,10.93964000,381.25000000,13.02964000
1604481294450,381.23000000,14.12886000,381.24000000,35.00000000
1604481295427,381.23000000,3.47703000,381.24000000,43.86022000
1604481296451,381.21000000,5.35500000,381.22000000,28.56536000
1604481297446,381.20000000,0.13940000,381.21000000,63.45111000
1604481298439,381.20000000,0.00050000,381.21000000,97.16906000
1604481299452,381.20000000,0.00050000,381.21000000,119.77930000
1604481300422,381.25000000,80.94463000,381.26000000,86.28985000
1604481301464,381.25000000,11.92621000,381.26000000,5.00000000
1604481302463,381.18000000,30.23165000,381.19000000,61.61383000
1604481303422,381.15000000,30.00000000,381.16000000,4.93240000
1604481304465,381.12000000,3.62043000,381.13000000,10.00000000
1604481305463,380.92000000,4.52833000,380.99000000,3.49379000
1604481306455,380.93000000,6.87287000,380.98000000,0.23544000
1604481307466,380.92000000,30.16865000,380.93000000,10.23540000
1604481308424,380.92000000,28.97591000,380.96000000,5.86169000
1604481309466,380.82000000,0.97745000,380.92000000,40.00000000
1604481310455,380.80000000,30.91243000,380.83000000,13.10378000
1604481311464,380.78000000,31.30586000,380.81000000,54.33907000
1604481312461,380.78000000,1.27535000,380.79000000,55.44661000
1604481313464,380.77000000,0.64632000,380.84000000,3.05981000
1604481314467,380.76000000,30.33000000,380.77000000,58.50926000
